P1,P2,similarity
0.3524043045130115 0.21157527124132613 0.2908386010605973 0.28206379461994496 0.32573759916894574 0.3205402927415004,0.9402711409264708 0.6755865204720871 0.7893621455265301 0.8372046314653999 0.7118165166159938 0.7445454344023986,1.2026796001179085
0.3524043045130115 0.21157527124132613 0.2908386010605973 0.28206379461994496 0.32573759916894574 0.3205402927415004,0.7589367011735222 0.8599951742897911 0.7962745425687054 0.769695090447985 0.7488607553276827 0.7312886378285242,1.1944513971328012
0.3524043045130115 0.21157527124132613 0.2908386010605973 0.28206379461994496 0.32573759916894574 0.3205402927415004,0.6881919066824594 0.6756198040378365 0.8122844306172791 0.6839732288345497 0.5737453750519543 0.8457891115790146,1.0482946948498972
0.3524043045130115 0.21157527124132613 0.2908386010605973 0.28206379461994496 0.32573759916894574 0.3205402927415004,0.8573919859426058 0.9138960196674326 0.5839714900011899 0.700710538334986 0.6580946883758321 0.7727446132966649,1.1508296837248078
0.3524043045130115 0.21157527124132613 0.2908386010605973 0.28206379461994496 0.32573759916894574 0.3205402927415004,0.7460972517326071 0.5702999271257958 0.6163972060858804 0.6154208400793342 0.8089661257413869 0.5206236605545425,0.8799636375794659
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.39421848585368313 0.5777230262752313 0.45851831913186497 0.5024348567037713 0.5736004136232232 0.5924160594032863,0.6860395638218948
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.3645939999487686 0.5182318902868106 0.34382120934887317 0.466376119514689 0.5190125370831932 0.4994021048130676,0.5448505241980836
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.46277033787114774 0.19225067226285508 0.6673485671293043 0.705790964679534 0.5766065174664707 0.5582908717334238,0.844880270913824
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5003350501410962 0.5350688114515975 0.4203048653876759 0.42852887570468 0.3537265109319145 0.4960515010029564,0.5638201995810257
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.40384685780962254 0.4825444840897373 0.2830567913046865 0.6340461952492548 0.44656435870637085 0.6312782658441666,0.675628544653028
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.44172607301233036 0.5401478889214996 0.5075520007820913 0.5034124034481398 0.5351495608873682 0.5599025991511538,0.6760403967990288
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.4546454650324726 0.4761874009638838 0.40997456310437386 0.5130131288371141 0.6521072881317298 0.4918996976021498,0.6724231322697953
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6088361967347564 0.485174913362257 0.5162807234285945 0.650532334580106 0.6332153961952516 0.2939628750701463,0.8260133586777355
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.3366512665413593 0.45490609881586946 0.5164186038180482 0.4110588317934589 0.6195945190463248 0.5498647509809863,0.6082301117330026
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6056414037500323 0.48794150571990974 0.42167326054307447 0.539271774039284 0.4987348981292635 0.37890940669279827,0.6844457717667198
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.46004247185810077 0.4791512942959855 0.44810828460938473 0.46308510185866736 0.32872307720803096 0.7305450699143043,0.6572446186314902
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6947745349919848 0.5705545517172217 0.37634910416612716 0.6299937220518682 0.4805654680430687 0.3497959963770665,0.8063141739956591
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6947066850492838 0.4503335526342907 0.5399556570240682 0.5591635849021355 0.4514116289529807 0.6418141441727043,0.8317639132629224
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.48480804231569147 0.5146602297352163 0.4227728356119294 0.31863106573378197 0.39570999704252596 0.5148515197968226,0.5186457531904736
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5863879680382896 0.591670491717965 0.7036786650775104 0.5219751162540577 0.3671844197158164 0.5280669936822349,0.8116559665246174
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.4421076764410864 0.3901010980497454 0.46959569293530284 0.19134527341232854 0.49804042515019814 0.3745442129322961,0.4413936694409342
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.395217246447573 0.5909943491540828 0.5072866276727666 0.345098697063807 0.3775280139578763 0.536105169380561,0.5547066294203472
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5366473251016117 0.309958069895914 0.45945119186634475 0.3667744257384402 0.6500201411437501 0.4983784146003657,0.6378827454770016
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.464670589265001 0.4613497049431241 0.43458137245277584 0.6864657033953896 0.5059152872121553 0.3941115274804281,0.7025502087703563
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.496199490846334 0.5717844767316234 0.5536920476106038 0.45215469289607296 0.6767865817359081 0.7080345584185791,0.8324300691142941
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5516484624788897 0.5123273588604131 0.5404961019236513 0.3427109523335628 0.5340461328284434 0.4693501759532877,0.6441327573270248
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.45423731716490395 0.3790099320466548 0.3651552604813735 0.3786951360564247 0.5754483889265167 0.4087341627233495,0.5099374417927299
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7035785103311433 0.6166223481162997 0.6529892101223693 0.5491286226824215 0.38575812789384845 0.47038468766542463,0.8659896779688281
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.47686944755593763 0.7224908564828276 0.4487124024769947 0.6170831018779386 0.3570693187565047 0.41345685359066847,0.7452433693257734
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5002561502819478 0.44378805825146 0.44984615876091716 0.5342406448925011 0.48329736323399314 0.5858439862347175,0.6614729811286568
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.2687709017691603 0.4960696713557529 0.5913532421773053 0.42133601664039116 0.5005292727691576 0.6001466001220128,0.608906944521173
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5758304108259338 0.563609806396762 0.5200823218287782 0.4169650226098043 0.5729797941597818 0.4491932303214293,0.7062602965150017
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5001978643389282 0.5196465412823368 0.5802511345868021 0.71610688906765 0.6504529007347936 0.3384927311001546,0.8539842480703445
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.505731567578512 0.6059408988499513 0.4198147732858256 0.7514090127579569 0.43570125596444276 0.5321820962886452,0.8205004813197735
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.4638131523304005 0.6152150592573183 0.5312958326366548 0.6407231152116408 0.7475582816918578 0.680280353710559,0.9344482232893414
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6089387036712283 0.5276195285124654 0.5621769320476123 0.425216670697636 0.5465981858075729 0.4583090525540706,0.7230996918507967
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5606225144963191 0.6391648967259316 0.5772935092639063 0.45746632018566996 0.5870996458016908 0.46943292082936144,0.7775211880345689
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5926787826945864 0.5140129470830426 0.3457030968372762 0.6379430495636821 0.36822245277779614 0.3853229140944232,0.7002656134293919
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7093499827055496 0.6001784929581079 0.6728900762294194 0.4435113937679795 0.4576879065752826 0.5202408108785158,0.855722305320496
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6566618233564407 0.6083479807658347 0.5361582782510557 0.4400284998218147 0.4475694236561327 0.5043550279433381,0.7595792362319935
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.362435873029756 0.5955444968369865 0.3538879647081186 0.46642091471619934 0.3597403077894239 0.6156911185842835,0.5841645239408422
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5790649695260035 0.5885785213990437 0.39028309925160887 0.3636550159508517 0.45616432669208834 0.4924067546495707,0.6304059426089262
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.3928285092424974 0.5059284528725194 0.38737857400187814 0.5669743978349772 0.4972610092679166 0.49520833752138377,0.6091238122403899
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.391205424290806 0.403989258850334 0.4054678917051087 0.6669293846859097 0.44947185345144475 0.4921190038718071,0.6390669444601805
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.45137486436733426 0.5659539132234036 0.4950754547034236 0.45067380542989904 0.4019878830001321 0.4882446406605659,0.5941694588051063
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6419064946880682 0.4604440126649737 0.5414024494878084 0.5745143426598249 0.5760406356804788 0.5758808601196497,0.8235314571570296
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6609985994245773 0.4500788853686683 0.6427598099426056 0.5483525751458466 0.34428580809649945 0.6275725395333912,0.8232442382091842
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.4729594739936641 0.6353308577901416 0.6030506652620016 0.45345154049500325 0.5496997708911707 0.5136443580781969,0.7391464046812044
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6650536108991102 0.37898411871472515 0.48240185084926024 0.5653489853632134 0.3049594129424602 0.4723371876187436,0.7083896860837507
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.41739317585099356 0.4042127595670711 0.5612881110315279 0.42374201355382596 0.4681366227585657 0.4535390768770219,0.5476280301769575
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.4875173334956611 0.5766650339857553 0.4811492250213083 0.3823642857164224 0.49311351890373767 0.4409506066727062,0.6004073802463933
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5779421059006654 0.5771954958287114 0.4322760187384247 0.5685675513661044 0.3724511816521886 0.2690317316554589,0.6856659208168805
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5684425697803946 0.43711951633939417 0.6276963374744653 0.5642061480722353 0.40560483418979587 0.43728830663347096,0.7215692829855428
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5977453751566313 0.6232503753978579 0.5044730795566496 0.3405830845254718 0.41635446465263476 0.44705119439067653,0.6644977788794415
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.4828188391430878 0.5044585158995257 0.3727812456317937 0.554698644032308 0.34890382281866983 0.47976817746076855,0.5956057779100257
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.47929298958107425 0.42121463203633724 0.49376077599481893 0.32990566126680976 0.491042017959991 0.42107449807743824,0.5165428334325277
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.527767955674911 0.46910284648891715 0.5440492690429051 0.5742281381501829 0.5569788770784206 0.4575375147318103,0.7250451453318931
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.37782754966347243 0.44380290353683793 0.6467936543918492 0.549234208468185 0.5805450616186109 0.6073789281544681,0.7461526843826318
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6312270204810098 0.4336883586199182 0.2989583668376593 0.6043171038905057 0.5426153205391255 0.42211172628248067,0.7290859597115094
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5316166754061605 0.45832410119148465 0.5253845174146519 0.4344561561913927 0.6615385047936629 0.7200934707526591,0.7977532488225089
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.547362755957408 0.5257476773266834 0.5588224473997445 0.4745675789270213 0.6179487471316234 0.4498901896746317,0.7345338649827463
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.553889989672138 0.6460180267556231 0.5813612210337845 0.5751661282790032 0.6317074132562259 0.4001867013610741,0.8387690582121801
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5523670508178299 0.363916066949558 0.739571841616484 0.27506015954589136 0.48441011454758615 0.48046250944887386,0.6913101403899482
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.44822245556653817 0.46971659871366944 0.5012855510128467 0.529927681479416 0.4850446743469542 0.582359655336451,0.6568205454473397
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.4614173326126313 0.46572353754718687 0.3878045600674767 0.4552424219279163 0.47671313479172606 0.2543641372250858,0.5248220867228904
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.47294951179708666 0.4292583900145166 0.5048327458910415 0.6060890492518242 0.4062633626058031 0.5788924453518689,0.6819637846208977
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6177062741659635 0.5105190065570172 0.45234608006876276 0.5585608349004848 0.6387781136760007 0.5642027891527142,0.811706259662053
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5881250328726231 0.4918240515069916 0.29945944682401127 0.46774159736872795 0.5588752087268049 0.5173884153457129,0.6721373124096525
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.444900007209174 0.6265252167629463 0.2913024148789787 0.3506415809552551 0.5700822922571294 0.49542764468223965,0.6042883380516848
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.37707296891724384 0.6202867000173313 0.7547985592843969 0.5006450983463437 0.44014379597927883 0.4563284376559341,0.754870629501443
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5663981520866286 0.5509195790973409 0.6218670881248154 0.5968316469678212 0.6532356125600765 0.47545210860546294,0.8564521979186973
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7351581817862968 0.7491048492573764 0.8669777327443995 0.608300946278226 0.6864676774079952 0.7293646010683019,1.2108294324692404
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.8133900324379573 0.6041798730057284 0.8474123262462822 0.757007919439993 0.7032993919750133 0.7485376967493585,1.268407061279322
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6550053567951319 0.43662263855884 0.6906050045925277 0.6577167922192987 0.7415689716841609 0.8596312300281583,1.1061142729139821
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.9726899954257087 0.5007696281602266 0.8381501804503252 0.7821149339786018 0.8504560425374706 0.8297186885469588,1.4263299633277047
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7936477682833663 0.7546744721514803 0.7007251133823662 0.7197750712542376 0.8126776275268799 0.7402731460496157,1.26983229865191
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.629522610453154 0.7728828866933556 0.8344821046400762 0.8605642467892075 0.9702116042160911 0.7594320951124187,1.4050084434188195
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7025371453636166 0.8132741183496486 0.812706353415882 0.7489544798954157 0.7417300201040115 0.8093946776353136,1.3033271891298859
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.859437028717029 0.7099266028371563 0.6366178513399782 0.7922865746294923 0.7521278233919119 0.9593296153683548,1.3658729671996088
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.596694605880228 0.7734251854044705 0.673525718157696 0.7572780202255739 0.6952456383249103 0.8112033194135063,1.178749088778892
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.8105056740275509 0.7168648423996692 0.7137230767469909 0.7252426682090827 0.6573710887376183 0.7933220082688806,1.232398276930167
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7364265801846831 0.63136503774991 0.6822886534824785 0.7923100215392854 0.8196582020985327 0.7861360303583177,1.2489614730920315
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6104143620554301 0.634896130357357 0.8612184740049769 0.697133990793956 0.8847320868610087 0.9011440406394498,1.3048600130691292
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.70214048296239 0.7754638477838298 0.8173198165172659 0.7045921402575331 0.7991529936672889 0.7941309801662936,1.2875847034024732
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.9451781913357908 0.6644464069325069 0.7658286336371389 0.7196118334823405 0.6244466032876342 0.7504347340402165,1.2839985950174886
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7817011765403178 0.7855045554962181 0.6794350200843726 0.730994098224095 0.6547995366927784 0.5467802169924485,1.1601333031565368
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7136597768852333 0.7907396295684261 0.7714308247779176 0.6569470748719966 0.8309044029122236 0.9078066364067365,1.321078485065198
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7273189357998663 0.7519269532640628 0.6876978746179161 0.8777490314809893 0.8620196450059414 0.751776246040928,1.336267162209243
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7496300499797672 0.7960103992850587 0.8505178230459276 0.6640654522663597 0.920906569600574 0.7201853807294134,1.3446637686539578
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7661189959481375 0.7290240741521951 0.8160406117546103 0.8601015714904696 0.796916767222551 0.7827799733393763,1.3656654223534253
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6393737106664283 0.6391739347074272 0.6855124839892791 0.8260427479368397 0.6693408648448569 0.7479846462965445,1.1530654046796778
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6997382410002125 0.8586507927442938 0.567463382071461 0.8103974697536442 0.6674038737050322 0.5793186467200363,1.1711952312069445
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6675762540971557 0.7168857412443378 0.8343348182226173 0.7957327969667572 0.635473104321542 0.8104413553519915,1.2489411343750338
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7316165590137974 0.9996425360607 0.7252669518789782 0.844152356482629 0.7911695831977362 0.9873436719240892,1.5015453671206211
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.8915635896340597 0.7380264040330221 0.8281801362163268 0.6174001130846727 0.5326568341767046 0.6305227046969318,1.2019177535797199
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7563284110807779 0.8498016344380236 0.6286966639950736 0.6783163082735633 0.6743486212278474 0.7955205437609466,1.217037884926036
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.8892669449356513 0.736638885408927 0.8304052420124968 0.6880519159871288 0.782207179442543 0.6185907519406726,1.3041270236010662
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6553966336526639 0.9051542223837118 0.8956612308715652 0.6716976962677883 0.6889701671771788 0.8500678402356064,1.328215388467028
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7360930467104334 0.8321419121679982 0.6911307934210232 0.6319770296640129 0.7443574490617824 0.6858795055962076,1.1876263991805427
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5675323634625595 0.6734124558825921 0.5552637679367302 0.9038528780203965 0.8156879047356721 0.8508293521290272,1.2440176177523123
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6340080839024302 0.6512942228599005 0.8443279093709821 0.7465746929148559 0.6374580807215595 0.6577948562212966,1.1396179051332038
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7612660566515259 0.6241140653102683 0.7790170910988747 0.61796609764034 0.8344395437872457 0.8858421733636389,1.26768745989313
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7150414238033908 0.6606800206049291 0.7201870352990779 0.5770140415969218 0.7870227744337953 0.8811543928855974,1.195870215183095
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7137201320788911 0.6421236772831208 0.7205808876240073 0.8170175957129049 0.8801372527035695 0.8076302836218372,1.3033581604414233
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5595665038287234 0.9029437975185508 0.6828827779993509 0.7946727172573179 0.7689209057595435 0.6251525384117158,1.2145409312516062
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7006057703469308 0.7481122849227781 0.6936305504311492 0.7351273971413973 0.6694076034701367 0.6928203860204663,1.1544173978264751
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6395208774653908 0.761584033121794 0.905529858504662 0.7811959340437491 0.6645343294453823 0.8231587963351135,1.2948698155856215
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.8594804124580178 0.7516810845555758 0.9129420409774652 0.7461427267011114 0.7551238736903302 0.6782421727706566,1.359839832094396
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6303840508156863 0.6917285238579104 0.6563065911419789 0.616591835998995 0.7790365273149192 0.7728476060958214,1.1081937354598521
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7594278956255303 0.749175141084395 0.7315300456863888 0.9031913303947328 0.7012445871350828 0.7767004809210799,1.3237701265379205
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6978559517905352 0.8283603575484227 0.5978792205428927 0.701045666168703 0.8753553269474784 0.7080417089488766,1.2336925241442613
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6408258697932843 0.6507658669102385 0.6761441507516971 0.7077577128968588 0.7126418279387773 0.8674679725003965,1.1594505130790596
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7473955965097304 0.7633644183200488 0.4700901046772156 0.6975807361872834 0.8375535655351372 0.8757018599048301,1.246357117342973
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6640545736327822 0.6859000073205749 0.8749305862349095 0.7158355907035169 0.8225055757133912 0.8041782627505485,1.2852060135582941
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.5916878661599682 0.6878972488433521 0.7296196321452095 0.6776930833714824 0.6147755821356579 0.8461279174936325,1.1144420553625753
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.6914891781492829 0.8368233299232208 0.6285472941743738 0.841115110059919 0.6223763468942654 0.6067326786590441,1.1833914360341595
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.8080760689908533 0.7662480287356864 0.6661144326999183 0.7987726299950907 0.5567819954549733 0.8441405995812532,1.261210311610337
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.7687058173555359 0.7276693180023777 0.7654580553946768 0.8252070950663887 0.5743978609629967 0.8465457317178272,1.281494274541187
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.9053394213414098 0.8977506354570542 0.8149179831398946 0.9827774151436149 0.8747318916874746 0.6586305348043049,1.5512341308228066
0.15833275492746074 0.27922787636951335 0.26352051818374916 0.16499291211430112 0.26320971236047586 0.3137132521267965,0.8707846743167509 0.8711641678059514 0.5941536060054708 0.6554947442530326 0.6235708690064411 0.7373188468352715,1.2317420426950298
